wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count,status_city,status_country,status_province
4888966031478153,易久无爱篮球,5967653375,m,2023-04-10 13:16:37,NBA#森林狼内讧#戈贝尔大锤爆发冲突，学谁不好学格林！#戈贝尔道歉##戈贝尔拳打安德森# 安达市 易久无爱篮球的微博视频,1,0,0,绥化,中国,黑龙江
4888964588638905,科技之初,3513834394,m,2023-04-10 13:10:53,#戈贝尔道歉#快船卡分等着鹈鹕输球，这样快船也输就能去第六，结果戈贝尔给大锤一拳，森林狼鹈鹕比赛形势起伏，时间拖延，快船等不了就收了比赛，现在第五去打太阳了，没想到森林狼还是赢了鹈鹕戈贝尔这一拳有点东西,0,0,0,重庆,中国,重庆
4888908800200064,微观篮球,5635855696,m,2023-04-10 09:29:12,一段据称森林狼工作人员在后台录到的音频流出～当时的李凯尔正在回更衣室的路上，他说道：你们丫的太宠着他了，还让我保持专注？你们是不是有毛病？你们这个夏天有决定要做了。#森林狼内讧##戈贝尔拳打安德森##戈贝尔道歉# 微观篮球的微博视频,143,31,6,,美国,美国
4888838147146132,微观篮球,5635855696,m,2023-04-10 04:48:27,"戈贝尔拳击安德森！！！居然敢对我们的李凯尔兄弟下手

ESPN名记随后在节目中透露两人冲突细节，安德森问戈贝尔：“你为什么不盖帽？”戈贝尔则反问：“你怎么不抢篮板？”#湖人附加赛将对阵森林狼##戈贝尔道歉# #森林狼内讧#微观篮球的微博视频",1870,218,44,,美国,美国
4888926030401612,虎扑篮球,1642292081,f,2023-04-10 10:37:40,"虎扑JR热议#森林狼内讧#

凯尔兄弟吃亏了，我忍不了（配图：莫兰特掏枪）

莫子：我一般不玩枪，但是凯尔兄弟这事我必须动枪（配图见图二）

大锤有难，我孟菲斯358团一定帮帮场子

安德森：告诉老莫，我想吃鱼！🐶

#戈贝尔道歉#",20,5,0,上海,中国,上海
4888944258846093,布兰登英格拉姆资讯,5329262329,m,2023-04-10 11:50:06,"今日鹈鹕vs森林狼，比赛第二节，一次暂停期间，戈贝尔在暂停期间突然给了队友凯尔-安德森一拳，普林斯站起身来一把将戈贝尔推开表示不满，安德森暴怒想上前和戈贝尔冲突，但几人很快被队友和教练分开。
赛后戈贝尔进行了道歉！

#鹈鹕vs森林狼# #戈贝尔道歉# 布兰登英格拉姆资讯的微博视频",6,1,0,,中国,香港
4888939104045299,后厂村翠花阿,7588818714,f,2023-04-10 11:29:37,来吧，中国球迷支持你 #戈贝尔道歉##李凯尔# 后厂村翠花阿的微博视频,0,0,0,武汉,中国,湖北
4888937489503871,体坛八一八,6355176008,m,2023-04-10 11:23:12,#戈贝尔拳打安德森##森林狼内讧#主要原因还是输了球，心里有火发不出，但是戈贝尔的人品一直值得商榷。但是他又道歉了。。有趣的是，这件发生在大洋对面的事却引起了中国网友的关注，因为近日有消息称，安德森很可能是中国男篮的归化目标，而他也确实有着一定的中国血统，中文名“李凯尔”，大家纷纷表示：打我们国家队的成员，是不是不想混了！#戈贝尔道歉#,2,0,0,沈阳,中国,辽宁
4888937480323268,财经袁强说,5122505935,m,2023-04-10 11:23:09,#戈贝尔道歉#中国球迷纷纷宣布支持李凯尔次日戈贝尔宣布加入中国国籍，中文名:马勒戈贝，给周琦打替补,4,1,0,上海,中国,上海
4888935984008304,新浪彩票,1044256885,m,2023-04-10 11:17:13,#戈贝尔道歉##李凯尔# NBA常规赛收官日，森林狼113-108战胜鹈鹕。在比赛过程中，戈贝尔拳击李凯尔，随后戈贝尔在群聊中为自己的行为进行了道歉。森林狼常规赛排在西部第8，将有两次机会晋级季后赛，晋级赔率为1赔1.33，被淘汰的赔率为1赔3.3。网页链接,3,0,1,北京,中国,北京
4888934825334183,虎扑篮球,1642292081,f,2023-04-10 11:12:37,"戈贝尔：我想向球迷、球队尤其是李凯尔道歉，我情绪失控了

NBA常规赛森林狼主场迎战鹈鹕的比赛已经结束。全场战罢，森林狼以113-108战胜鹈鹕。比赛第二节，暂停期间，戈贝尔与李凯尔在替补席发生冲突，戈贝尔拳击李凯尔，普林斯把戈贝尔推开，随后其余队友将双方拉开。

刚刚，戈贝尔更新推特，写道：“我今天情绪失控了。

不管别人说了什么，我都不应该有那样的反应，我想向球迷道歉，向球队道歉，尤其向凯尔（安德森）道歉，他是我真正热爱和尊重的队友。”
#戈贝尔向李凯尔道歉##戈贝尔道歉#",139,32,1,衢州,中国,浙江
4888928224549458,中国篮球,1737961042,m,2023-04-10 10:46:23,"李凯尔职业生涯高光集锦@大锤凯尔安德森Anderson

#森林狼内讧##李凯尔##戈贝尔道歉# 篮球课堂的微博视频",23,8,3,上海,中国,上海
4888934625051156,贺晓龙,1008377737,m,2023-04-10 11:11:49,"#戈贝尔道歉# NBA的价值评判体系和管理体制也挺迷的，戈贝尔暂停时向队友挥拳就被禁赛，西蒙斯、欧文这种拿着大合同想不打球就不打球的人却可以为所欲为。
这也就是在美国，西蒙斯欧文这种行为不管是在欧洲职业联赛框架还是中国，绝对是是可忍孰不可忍，谁会惯你这种毛病。",10,4,0,西安,中国,陕西
4888933131619945,太阳投研札记,2352596821,m,2023-04-10 11:05:53,#戈贝尔道歉#马克龙还在中国呢,1,0,0,上海,中国,上海
