wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4858459537015327,酒亓八五,1774751607,f,2023-01-16 08:54:42,"#汪涵 多给我们家一博机会#
现在的风气真恶心
万家盼你倒 找各种角度黑 拉低你路人缘
一条只有一个媒体发布的词条 能挂在热搜一整晚 现在还在“沸”，（真正需要上热搜的事从来都是被秒撤的）
粉丝不能发言 说话就是在洗白 不说话是默认
然后一群人在词条对一个人辱骂拉踩和诋毁 并且还要嘲笑粉丝 享受一种一呼百应的感觉 以此获得自己内心的满足感
我如果不喜欢某个东西 我一定碰都不会碰 不知道又要看又要骂的人 到底是出于什么心理 可能现实生活里真的过得不太好吧
#假唱#",6214,511,478
4858470967018355,野生炸姐,6354913856,f,2023-01-16 09:40:07,杨培安发文说自己讨厌假唱却死不承认的人 评论区有人问他：“你是谁” 拜托！！！他是《我相信》的原唱啊！！不会有人在学校没有听过吧…… #假唱##你如何看待假唱#,5995,200,7
4858471792509080,扒圈小记,5665478463,f,2023-01-16 09:43:23,歌手杨培安发文说：“有些人明明假唱，却不承认”，被质疑内涵王一博。 在杨培安评论区被王一博粉丝占领之后，他连忙在评论区回应：“没有针对哪一位歌手”。 大家觉得王一博到底有没有假唱？ #假唱##汪涵 多给我们家一博机会#,11078,379,14
4858287054656499,说给玫瑰开荒中,6786768819,f,2023-01-15 21:29:19,#假唱#要不是看了粉丝直拍我还真以为黑说的是真的呢。 别狗叫了，一起感谢拉高湖南卫视收视率，带湖南卫视登顶的男人吧 FLUOXETINE·王一博的微博视频,122088,6287,11826
4858446760903232,追剧综的李二狗,2151481347,m,2023-01-16 08:03:56,"#杨培安说不能接受自己假唱#
针对假唱现象，歌手杨培安发文说“我不能接受的是‘我杨培安自己假唱，任何情况下都不行。以及明明有人假唱，却死不承认”。
你怎么评价杨培安对假唱的态度？
杨培安有很多脍炙人口的作品，
比如《我相信》：我相信我就是我，我相信明天
《爱上你是一个错》：为你我付出这么的多，却让我痛到有苦不能说。因为我爱你就像那飞蛾扑向火。
你最喜欢哪一首？
#假唱#",3286,264,70
4858494358391593,周一多喝水_,7787177013,f,2023-01-16 11:13:04,#假唱#带王一博的都死了,0,0,0
4858494350530046,我的麦芽糖宝贝,1869202601,f,2023-01-16 11:13:02,#假唱#为了现场效果，假唱很正常啊，我能理解#音乐现场#,0,0,0
4858494329817998,对是老白啊,1632020731,f,2023-01-16 11:12:57,"#假唱#
嘉宾席握手位的路人澄清没有假唱，站姐直拍澄清没有假唱，直播视频里演唱时爆起的青筋证明没有假唱。
跟风黑闭着眼喊：他假唱！他假唱！",0,0,0
4858494262706437,丞哥无处不在jungkookV,7277157404,f,2023-01-16 11:12:40,#假唱#拿出证据，不然别造谣,0,0,0
4858494249600736,孙翊菲Iris,3024465372,f,2023-01-16 11:12:38,"#假唱#
别纠结是不是假唱了！大年初一记得带上家人一起来电影院看梁朝伟、王一博等主演的《无名》，该剧已被收录2023年最值得期待影视列表！一起见证不负期待！ 孙翊菲Iris的微博视频",1,0,0
